Time	Speed
10/10/2014 10:17:18	8
10/10/2014 10:17:28	-8
10/10/2014 10:17:38	0
10/10/2014 10:17:48	-1
10/10/2014 10:17:58	-1
10/10/2014 10:18:08	0
10/10/2014 10:18:18	6
10/10/2014 10:18:28	6
10/10/2014 10:18:38	21
10/10/2014 10:18:48	18
10/10/2014 10:18:58	20
10/10/2014 10:19:08	21
10/10/2014 10:19:18	20
10/10/2014 10:19:28	31
10/10/2014 10:19:38	32
10/10/2014 10:19:48	27
10/10/2014 10:19:58	32
10/10/2014 10:20:08	36
10/10/2014 10:20:21	38
10/10/2014 10:20:28	38
10/10/2014 10:20:38	37
10/10/2014 10:20:48	40
10/10/2014 10:20:58	34
10/10/2014 10:21:08	30
10/10/2014 10:21:18	17
10/10/2014 10:21:28	22
10/10/2014 10:21:38	38
10/10/2014 10:21:59	24
10/10/2014 10:22:08	27
10/10/2014 10:22:19	32
10/10/2014 10:22:29	35
10/10/2014 10:22:39	37
10/10/2014 10:22:49	38
10/10/2014 10:22:59	41
10/10/2014 10:23:19	38
10/10/2014 10:23:39	19
10/10/2014 10:23:49	14
10/10/2014 10:23:59	21
10/10/2014 10:24:10	31
10/10/2014 10:24:19	33
10/10/2014 10:24:29	36
10/10/2014 10:24:45	36
10/10/2014 10:24:49	38
10/10/2014 10:24:59	37
10/10/2014 10:25:09	37
10/10/2014 10:25:19	35
10/10/2014 10:25:29	36
10/10/2014 10:25:40	38
10/10/2014 10:25:50	39
10/10/2014 10:25:59	37
10/10/2014 10:26:10	16
10/10/2014 10:26:19	22
10/10/2014 10:26:29	23
10/10/2014 10:26:39	25
10/10/2014 10:26:49	27
10/10/2014 10:26:59	27
10/10/2014 10:27:09	31
10/10/2014 10:27:19	35
10/10/2014 10:27:29	37
10/10/2014 10:27:40	32
10/10/2014 10:27:50	23
10/10/2014 10:28:00	19
10/10/2014 10:28:13	24
10/10/2014 10:28:20	29
10/10/2014 10:28:30	31
10/10/2014 10:28:40	23
10/10/2014 10:28:50	29
10/10/2014 10:29:00	27
10/10/2014 10:29:10	30
10/10/2014 10:29:20	34
10/10/2014 10:29:30	30
10/10/2014 10:29:40	29
10/10/2014 10:29:50	21
10/10/2014 10:30:00	14
10/10/2014 10:30:10	0
10/10/2014 10:30:20	1
10/10/2014 10:30:30	10
10/10/2014 10:30:40	6
10/10/2014 10:30:50	-5
10/10/2014 10:31:00	-1
10/10/2014 10:31:10	0
10/10/2014 10:31:20	-4
10/10/2014 10:31:30	-6
10/10/2014 10:31:40	0
10/10/2014 10:31:50	7
10/10/2014 10:32:00	17
10/10/2014 10:32:10	26
10/10/2014 10:32:20	33
10/10/2014 10:32:30	32
10/10/2014 10:32:40	29
10/10/2014 10:32:50	24
10/10/2014 10:33:00	23
10/10/2014 10:33:10	22
10/10/2014 10:33:21	21
10/10/2014 10:33:30	21
10/10/2014 10:33:40	21
10/10/2014 10:33:51	19
10/10/2014 10:34:00	12
10/10/2014 10:34:10	11
10/10/2014 10:34:20	12
10/10/2014 10:34:30	15
10/10/2014 10:34:40	18
10/10/2014 10:34:50	11
10/10/2014 10:35:00	20
10/10/2014 10:35:10	23
10/10/2014 10:35:20	24
10/10/2014 10:35:30	18
10/10/2014 10:35:40	15
10/10/2014 10:35:50	14
10/10/2014 10:36:00	13
10/10/2014 10:36:11	13
10/10/2014 10:36:21	12
10/10/2014 10:36:31	13
10/10/2014 10:36:41	13
10/10/2014 10:36:54	13
10/10/2014 10:37:01	17
10/10/2014 10:37:11	19
10/10/2014 10:37:21	14
10/10/2014 10:37:31	20
10/10/2014 10:37:41	21
10/10/2014 10:37:51	20
10/10/2014 10:38:01	24
10/10/2014 10:38:11	23
10/10/2014 10:38:41	13
10/10/2014 10:38:51	12
10/10/2014 10:39:01	12
10/10/2014 10:39:11	15
10/10/2014 10:39:21	20
10/10/2014 10:39:31	25
10/10/2014 10:39:41	14
10/10/2014 10:39:51	14
10/10/2014 10:40:01	15
10/10/2014 10:40:12	14
10/10/2014 10:40:21	14
10/10/2014 10:40:49	24
10/10/2014 10:40:51	25
10/10/2014 10:41:01	14
10/10/2014 10:41:11	16
10/10/2014 10:41:21	20
10/10/2014 10:41:31	16
10/10/2014 10:41:41	15
10/10/2014 10:41:51	15
10/10/2014 10:42:01	16
10/10/2014 10:42:11	16
10/10/2014 10:42:21	16
10/10/2014 10:42:31	17
10/10/2014 10:42:41	29
10/10/2014 10:42:52	30
10/10/2014 10:43:01	31
10/10/2014 10:43:11	30
10/10/2014 10:43:21	27
10/10/2014 10:43:31	29
10/10/2014 10:43:41	28
10/10/2014 10:43:51	24
10/10/2014 10:44:01	18
10/10/2014 10:44:11	11
10/10/2014 10:44:21	13
10/10/2014 10:44:31	7
10/10/2014 10:44:41	0
10/10/2014 10:44:51	-2
10/10/2014 10:45:01	2
